,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Piting,LapTime-1
609,0 days 01:48:14.811000,5,89.596,30,2,,,0 days 00:00:18.015000,0 days 00:00:38.503000,0 days 00:00:33.078000,0 days 01:47:03.230000,0 days 01:47:41.733000,0 days 01:48:14.811000,278.0,292.0,213.0,296.0,False,2,7.0,True,0 days 01:46:45.215000,Aston Martin,VET,0.0,True,2021-12-12 13:47:45.225,0.0,89.516
610,0 days 01:49:44.282000,5,89.471,31,2,,,0 days 00:00:17.947000,0 days 00:00:37.966000,0 days 00:00:33.558000,0 days 01:48:32.758000,0 days 01:49:10.724000,0 days 01:49:44.282000,285.0,301.0,214.0,315.0,False,2,8.0,True,0 days 01:48:14.811000,Aston Martin,VET,0.0,True,2021-12-12 13:49:14.821,0.0,89.596
611,0 days 01:51:13.925000,5,89.643,32,2,,,0 days 00:00:17.957000,0 days 00:00:38.105000,0 days 00:00:33.581000,0 days 01:50:02.239000,0 days 01:50:40.344000,0 days 01:51:13.925000,280.0,303.0,214.0,315.0,False,2,9.0,True,0 days 01:49:44.282000,Aston Martin,VET,0.0,True,2021-12-12 13:50:44.292,0.0,89.471
612,0 days 01:52:43.346000,5,89.421,33,2,,,0 days 00:00:17.968000,0 days 00:00:37.874000,0 days 00:00:33.579000,0 days 01:51:31.893000,0 days 01:52:09.767000,0 days 01:52:43.346000,281.0,300.0,213.0,315.0,False,2,10.0,True,0 days 01:51:13.925000,Aston Martin,VET,0.0,True,2021-12-12 13:52:13.935,0.0,89.643
613,0 days 01:54:11.902000,5,88.556,34,2,,,0 days 00:00:17.954000,0 days 00:00:38.012000,0 days 00:00:32.590000,0 days 01:53:01.300000,0 days 01:53:39.312000,0 days 01:54:11.902000,282.0,287.0,216.0,314.0,False,2,11.0,True,0 days 01:52:43.346000,Aston Martin,VET,0.0,True,2021-12-12 13:53:43.356,0.0,89.421
617,0 days 02:00:51.105000,5,88.764,38,2,,,0 days 00:00:17.980000,0 days 00:00:38.307000,0 days 00:00:32.477000,0 days 01:59:40.321000,0 days 02:00:18.628000,0 days 02:00:51.105000,275.0,286.0,214.0,292.0,False,2,15.0,True,0 days 01:59:22.341000,Aston Martin,VET,0.0,True,2021-12-12 14:00:22.351,0.0,88.556
618,0 days 02:02:21.811000,5,90.706,39,2,,,0 days 00:00:17.981000,0 days 00:00:38.252000,0 days 00:00:34.473000,0 days 02:01:09.086000,0 days 02:01:47.338000,0 days 02:02:21.811000,278.0,288.0,217.0,293.0,False,2,16.0,True,0 days 02:00:51.105000,Aston Martin,VET,0.0,True,2021-12-12 14:01:51.115,0.0,88.764
619,0 days 02:03:50.594000,5,88.783,40,2,,,0 days 00:00:18.094000,0 days 00:00:38.086000,0 days 00:00:32.603000,0 days 02:02:39.905000,0 days 02:03:17.991000,0 days 02:03:50.594000,280.0,292.0,215.0,298.0,False,2,17.0,True,0 days 02:02:21.811000,Aston Martin,VET,0.0,True,2021-12-12 14:03:21.821,0.0,90.706
620,0 days 02:05:19.364000,5,88.77,41,2,,,0 days 00:00:17.959000,0 days 00:00:38.229000,0 days 00:00:32.582000,0 days 02:04:08.553000,0 days 02:04:46.782000,0 days 02:05:19.364000,278.0,289.0,214.0,296.0,False,2,18.0,True,0 days 02:03:50.594000,Aston Martin,VET,0.0,True,2021-12-12 14:04:50.604,0.0,88.783
621,0 days 02:06:48.063000,5,88.699,42,2,,,0 days 00:00:17.984000,0 days 00:00:38.175000,0 days 00:00:32.540000,0 days 02:05:37.348000,0 days 02:06:15.523000,0 days 02:06:48.063000,276.0,290.0,216.0,293.0,False,2,19.0,True,0 days 02:05:19.364000,Aston Martin,VET,0.0,True,2021-12-12 14:06:19.374,0.0,88.77
622,0 days 02:08:16.753000,5,88.69,43,2,,,0 days 00:00:17.852000,0 days 00:00:38.340000,0 days 00:00:32.498000,0 days 02:07:05.915000,0 days 02:07:44.255000,0 days 02:08:16.753000,278.0,289.0,215.0,293.0,False,2,20.0,True,0 days 02:06:48.063000,Aston Martin,VET,0.0,True,2021-12-12 14:07:48.073,0.0,88.699
623,0 days 02:09:45.372000,5,88.619,44,2,,,0 days 00:00:17.884000,0 days 00:00:38.222000,0 days 00:00:32.513000,0 days 02:08:34.637000,0 days 02:09:12.859000,0 days 02:09:45.372000,276.0,288.0,216.0,292.0,False,2,21.0,True,0 days 02:08:16.753000,Aston Martin,VET,0.0,True,2021-12-12 14:09:16.763,0.0,88.69
624,0 days 02:11:13.973000,5,88.601,45,2,,,0 days 00:00:17.881000,0 days 00:00:38.228000,0 days 00:00:32.492000,0 days 02:10:03.253000,0 days 02:10:41.481000,0 days 02:11:13.973000,278.0,289.0,217.0,292.0,False,2,22.0,True,0 days 02:09:45.372000,Aston Martin,VET,0.0,True,2021-12-12 14:10:45.382,0.0,88.619
625,0 days 02:12:44.361000,5,90.388,46,2,,,0 days 00:00:17.886000,0 days 00:00:39.274000,0 days 00:00:33.228000,0 days 02:11:31.859000,0 days 02:12:11.133000,0 days 02:12:44.361000,279.0,305.0,215.0,218.0,False,2,23.0,True,0 days 02:11:13.973000,Aston Martin,VET,0.0,True,2021-12-12 14:12:13.983,0.0,88.601
626,0 days 02:14:12.864000,5,88.503,47,2,,,0 days 00:00:17.830000,0 days 00:00:38.172000,0 days 00:00:32.501000,0 days 02:13:02.191000,0 days 02:13:40.363000,0 days 02:14:12.864000,281.0,293.0,216.0,297.0,False,2,24.0,True,0 days 02:12:44.361000,Aston Martin,VET,0.0,True,2021-12-12 14:13:44.371,0.0,90.388
627,0 days 02:15:41.190000,5,88.326,48,2,,,0 days 00:00:17.833000,0 days 00:00:38.028000,0 days 00:00:32.465000,0 days 02:14:30.697000,0 days 02:15:08.725000,0 days 02:15:41.190000,,292.0,216.0,295.0,False,2,25.0,True,0 days 02:14:12.864000,Aston Martin,VET,0.0,True,2021-12-12 14:15:12.874,0.0,88.503
628,0 days 02:17:09.535000,5,88.345,49,2,,,0 days 00:00:17.813000,0 days 00:00:38.102000,0 days 00:00:32.430000,0 days 02:15:59.003000,0 days 02:16:37.105000,0 days 02:17:09.535000,277.0,291.0,216.0,293.0,False,2,26.0,True,0 days 02:15:41.190000,Aston Martin,VET,0.0,True,2021-12-12 14:16:41.200,0.0,88.326
629,0 days 02:18:37.867000,5,88.332,50,2,,,0 days 00:00:17.863000,0 days 00:00:38.102000,0 days 00:00:32.367000,0 days 02:17:27.398000,0 days 02:18:05.500000,0 days 02:18:37.867000,,290.0,215.0,293.0,False,2,27.0,True,0 days 02:17:09.535000,Aston Martin,VET,0.0,True,2021-12-12 14:18:09.545,0.0,88.345
630,0 days 02:20:06.220000,5,88.353,51,2,,,0 days 00:00:17.839000,0 days 00:00:38.117000,0 days 00:00:32.397000,0 days 02:18:55.706000,0 days 02:19:33.823000,0 days 02:20:06.220000,279.0,290.0,214.0,293.0,False,2,28.0,True,0 days 02:18:37.867000,Aston Martin,VET,0.0,True,2021-12-12 14:19:37.877,0.0,88.332
637,0 days 02:33:46.964000,5,88.303,58,2,,,0 days 00:00:17.876000,0 days 00:00:38.066000,0 days 00:00:32.361000,0 days 02:32:36.537000,0 days 02:33:14.603000,0 days 02:33:46.964000,280.0,292.0,216.0,295.0,True,2,35.0,True,0 days 02:32:18.661000,Aston Martin,VET,0.0,False,2021-12-12 14:33:18.671,0.0,88.353
639,0 days 01:05:32.465000,3,92.138,2,1,,,0 days 00:00:18.532000,0 days 00:00:38.859000,0 days 00:00:34.747000,0 days 01:04:18.859000,0 days 01:04:57.718000,0 days 01:05:32.465000,284.0,295.0,210.0,300.0,False,0,5.0,False,0 days 01:04:00.327000,McLaren,RIC,0.0,True,2021-12-12 13:05:00.337,0.0,92.138
640,0 days 01:07:03.561000,3,91.096,3,1,,,0 days 00:00:18.594000,0 days 00:00:37.965000,0 days 00:00:34.537000,0 days 01:05:51.059000,0 days 01:06:29.024000,0 days 01:07:03.561000,280.0,287.0,211.0,327.0,False,0,6.0,False,0 days 01:05:32.465000,McLaren,RIC,0.0,True,2021-12-12 13:06:32.475,0.0,92.138
641,0 days 01:08:34.821000,3,91.26,4,1,,,0 days 00:00:18.303000,0 days 00:00:38.487000,0 days 00:00:34.470000,0 days 01:07:21.864000,0 days 01:08:00.351000,0 days 01:08:34.821000,282.0,300.0,211.0,324.0,False,0,7.0,False,0 days 01:07:03.561000,McLaren,RIC,0.0,True,2021-12-12 13:08:03.571,0.0,91.096
642,0 days 01:10:05.881000,3,91.06,5,1,,,0 days 00:00:18.345000,0 days 00:00:38.257000,0 days 00:00:34.458000,0 days 01:08:53.166000,0 days 01:09:31.423000,0 days 01:10:05.881000,279.0,303.0,211.0,316.0,False,0,8.0,False,0 days 01:08:34.821000,McLaren,RIC,0.0,True,2021-12-12 13:09:34.831,0.0,91.26
643,0 days 01:11:36.657000,3,90.776,6,1,,,0 days 00:00:18.339000,0 days 00:00:38.339000,0 days 00:00:34.098000,0 days 01:10:24.220000,0 days 01:11:02.559000,0 days 01:11:36.657000,277.0,304.0,211.0,318.0,False,0,9.0,False,0 days 01:10:05.881000,McLaren,RIC,0.0,True,2021-12-12 13:11:05.891,0.0,91.06
644,0 days 01:13:07.678000,3,91.021,7,1,,,0 days 00:00:18.311000,0 days 00:00:38.887000,0 days 00:00:33.823000,0 days 01:11:54.968000,0 days 01:12:33.855000,0 days 01:13:07.678000,,296.0,212.0,320.0,False,0,10.0,False,0 days 01:11:36.657000,McLaren,RIC,0.0,True,2021-12-12 13:12:36.667,0.0,90.776
645,0 days 01:14:38.632000,3,90.954,8,1,,,0 days 00:00:18.448000,0 days 00:00:38.856000,0 days 00:00:33.650000,0 days 01:13:26.126000,0 days 01:14:04.982000,0 days 01:14:38.632000,279.0,295.0,210.0,298.0,False,0,11.0,False,0 days 01:13:07.678000,McLaren,RIC,0.0,True,2021-12-12 13:14:07.688,0.0,91.021
646,0 days 01:16:09.141000,3,90.509,9,1,,,0 days 00:00:18.285000,0 days 00:00:38.743000,0 days 00:00:33.481000,0 days 01:14:56.917000,0 days 01:15:35.660000,0 days 01:16:09.141000,280.0,294.0,210.0,298.0,False,0,12.0,False,0 days 01:14:38.632000,McLaren,RIC,0.0,True,2021-12-12 13:15:38.642,0.0,90.954
647,0 days 01:17:39.799000,3,90.658,10,1,,,0 days 00:00:18.406000,0 days 00:00:38.718000,0 days 00:00:33.534000,0 days 01:16:27.547000,0 days 01:17:06.265000,0 days 01:17:39.799000,277.0,297.0,208.0,299.0,False,0,13.0,False,0 days 01:16:09.141000,McLaren,RIC,0.0,True,2021-12-12 13:17:09.151,0.0,90.509
648,0 days 01:19:10.513000,3,90.714,11,1,,,0 days 00:00:18.330000,0 days 00:00:38.777000,0 days 00:00:33.607000,0 days 01:17:58.129000,0 days 01:18:36.906000,0 days 01:19:10.513000,280.0,296.0,210.0,299.0,False,0,14.0,False,0 days 01:17:39.799000,McLaren,RIC,0.0,True,2021-12-12 13:18:39.809,0.0,90.658
649,0 days 01:20:41.181000,3,90.668,12,1,,,0 days 00:00:18.397000,0 days 00:00:38.754000,0 days 00:00:33.517000,0 days 01:19:28.910000,0 days 01:20:07.664000,0 days 01:20:41.181000,281.0,295.0,208.0,299.0,False,0,15.0,False,0 days 01:19:10.513000,McLaren,RIC,0.0,True,2021-12-12 13:20:10.523,0.0,90.714
650,0 days 01:22:12.410000,3,91.229,13,1,,,0 days 00:00:18.416000,0 days 00:00:38.936000,0 days 00:00:33.877000,0 days 01:20:59.597000,0 days 01:21:38.533000,0 days 01:22:12.410000,,290.0,209.0,300.0,False,0,16.0,False,0 days 01:20:41.181000,McLaren,RIC,0.0,True,2021-12-12 13:21:41.191,0.0,90.668
651,0 days 01:23:43.556000,3,91.146,14,1,,,0 days 00:00:18.489000,0 days 00:00:38.942000,0 days 00:00:33.715000,0 days 01:22:30.899000,0 days 01:23:09.841000,0 days 01:23:43.556000,282.0,299.0,208.0,299.0,False,0,17.0,False,0 days 01:22:12.410000,McLaren,RIC,0.0,True,2021-12-12 13:23:12.420,0.0,91.229
652,0 days 01:25:14.415000,3,90.859,15,1,,,0 days 00:00:18.427000,0 days 00:00:38.723000,0 days 00:00:33.709000,0 days 01:24:01.983000,0 days 01:24:40.706000,0 days 01:25:14.415000,279.0,299.0,211.0,305.0,False,0,18.0,False,0 days 01:23:43.556000,McLaren,RIC,0.0,True,2021-12-12 13:24:43.566,0.0,91.146
653,0 days 01:26:45.076000,3,90.661,16,1,,,0 days 00:00:18.352000,0 days 00:00:38.845000,0 days 00:00:33.464000,0 days 01:25:32.767000,0 days 01:26:11.612000,0 days 01:26:45.076000,276.0,290.0,211.0,298.0,False,0,19.0,False,0 days 01:25:14.415000,McLaren,RIC,0.0,True,2021-12-12 13:26:14.425,0.0,90.859
654,0 days 01:28:15.904000,3,90.828,17,1,,,0 days 00:00:18.391000,0 days 00:00:38.959000,0 days 00:00:33.478000,0 days 01:27:03.467000,0 days 01:27:42.426000,0 days 01:28:15.904000,279.0,288.0,210.0,292.0,False,0,20.0,False,0 days 01:26:45.076000,McLaren,RIC,0.0,True,2021-12-12 13:27:45.086,0.0,90.661
655,0 days 01:29:48.655000,3,91.762,18,1,,0 days 01:29:47.666000,0 days 00:00:18.404000,0 days 00:00:38.996000,0 days 00:00:35.351000,0 days 01:28:34.308000,0 days 01:29:13.304000,0 days 01:29:48.655000,,291.0,,298.0,False,0,21.0,False,0 days 01:28:15.904000,McLaren,RIC,0.0,False,2021-12-12 13:29:15.914,0.010662957811775614,90.828
656,0 days 01:31:38.669000,3,89.368,19,2,0 days 01:30:09.301000,,0 days 00:00:37.932000,0 days 00:00:38.753000,0 days 00:00:33.329000,0 days 01:30:26.587000,0 days 01:31:05.340000,0 days 01:31:38.669000,284.0,297.0,213.0,298.0,False,2,1.0,True,0 days 01:29:48.655000,McLaren,RIC,0.0,False,2021-12-12 13:30:48.665,0.18766702419692038,91.762
657,0 days 01:33:07.999000,3,89.33,20,2,,,0 days 00:00:18.307000,0 days 00:00:37.843000,0 days 00:00:33.180000,0 days 01:31:56.976000,0 days 01:32:34.819000,0 days 01:33:07.999000,276.0,307.0,213.0,326.0,False,2,2.0,True,0 days 01:31:38.669000,McLaren,RIC,0.0,True,2021-12-12 13:32:38.679,0.0,89.368
658,0 days 01:34:38.115000,3,90.116,21,2,,,0 days 00:00:18.450000,0 days 00:00:38.465000,0 days 00:00:33.201000,0 days 01:33:26.449000,0 days 01:34:04.914000,0 days 01:34:38.115000,279.0,297.0,213.0,300.0,False,2,3.0,True,0 days 01:33:07.999000,McLaren,RIC,0.0,True,2021-12-12 13:34:08.009,0.0,89.33
659,0 days 01:36:07.166000,3,89.051,22,2,,,0 days 00:00:18.161000,0 days 00:00:37.946000,0 days 00:00:32.944000,0 days 01:34:56.276000,0 days 01:35:34.222000,0 days 01:36:07.166000,284.0,312.0,213.0,318.0,False,2,4.0,True,0 days 01:34:38.115000,McLaren,RIC,0.0,True,2021-12-12 13:35:38.125,0.0,90.116
660,0 days 01:37:36.714000,3,89.548,23,2,,,0 days 00:00:18.231000,0 days 00:00:38.416000,0 days 00:00:32.901000,0 days 01:36:25.397000,0 days 01:37:03.813000,0 days 01:37:36.714000,280.0,292.0,213.0,295.0,False,2,5.0,True,0 days 01:36:07.166000,McLaren,RIC,0.0,True,2021-12-12 13:37:07.176,0.0,89.051
661,0 days 01:39:06.112000,3,89.398,24,2,,,0 days 00:00:18.144000,0 days 00:00:38.337000,0 days 00:00:32.917000,0 days 01:37:54.858000,0 days 01:38:33.195000,0 days 01:39:06.112000,283.0,293.0,214.0,295.0,False,2,6.0,True,0 days 01:37:36.714000,McLaren,RIC,0.0,True,2021-12-12 13:38:36.724,0.0,89.548
664,0 days 01:43:34.133000,3,89.289,27,2,,,0 days 00:00:18.073000,0 days 00:00:38.387000,0 days 00:00:32.829000,0 days 01:42:22.917000,0 days 01:43:01.304000,0 days 01:43:34.133000,282.0,292.0,214.0,297.0,False,2,9.0,True,0 days 01:42:04.844000,McLaren,RIC,0.0,True,2021-12-12 13:43:04.854,0.0,89.398
665,0 days 01:45:03.298000,3,89.165,28,2,,,0 days 00:00:18.061000,0 days 00:00:38.282000,0 days 00:00:32.822000,0 days 01:43:52.194000,0 days 01:44:30.476000,0 days 01:45:03.298000,281.0,294.0,212.0,296.0,False,2,10.0,True,0 days 01:43:34.133000,McLaren,RIC,0.0,True,2021-12-12 13:44:34.143,0.0,89.289
666,0 days 01:46:32.466000,3,89.168,29,2,,,0 days 00:00:18.064000,0 days 00:00:38.255000,0 days 00:00:32.849000,0 days 01:45:21.362000,0 days 01:45:59.617000,0 days 01:46:32.466000,,295.0,214.0,296.0,False,2,11.0,True,0 days 01:45:03.298000,McLaren,RIC,0.0,True,2021-12-12 13:46:03.308,0.0,89.165
667,0 days 01:48:01.756000,3,89.29,30,2,,,0 days 00:00:18.080000,0 days 00:00:38.249000,0 days 00:00:32.961000,0 days 01:46:50.546000,0 days 01:47:28.795000,0 days 01:48:01.756000,282.0,295.0,214.0,297.0,False,2,12.0,True,0 days 01:46:32.466000,McLaren,RIC,0.0,True,2021-12-12 13:47:32.476,0.0,89.168
668,0 days 01:49:30.988000,3,89.232,31,2,,,0 days 00:00:18.072000,0 days 00:00:38.349000,0 days 00:00:32.811000,0 days 01:48:19.828000,0 days 01:48:58.177000,0 days 01:49:30.988000,281.0,294.0,215.0,295.0,False,2,13.0,True,0 days 01:48:01.756000,McLaren,RIC,0.0,True,2021-12-12 13:49:01.766,0.0,89.29
669,0 days 01:50:59.868000,3,88.88,32,2,,,0 days 00:00:18.006000,0 days 00:00:38.191000,0 days 00:00:32.683000,0 days 01:49:48.994000,0 days 01:50:27.185000,0 days 01:50:59.868000,,294.0,216.0,296.0,False,2,14.0,True,0 days 01:49:30.988000,McLaren,RIC,0.0,True,2021-12-12 13:50:30.998,0.0,89.232
670,0 days 01:52:28.910000,3,89.042,33,2,,,0 days 00:00:18.011000,0 days 00:00:38.209000,0 days 00:00:32.822000,0 days 01:51:17.879000,0 days 01:51:56.088000,0 days 01:52:28.910000,283.0,298.0,215.0,297.0,False,2,15.0,True,0 days 01:50:59.868000,McLaren,RIC,0.0,True,2021-12-12 13:51:59.878,0.0,88.88
671,0 days 01:53:57.727000,3,88.817,34,2,,,0 days 00:00:18.042000,0 days 00:00:38.229000,0 days 00:00:32.546000,0 days 01:52:46.952000,0 days 01:53:25.181000,0 days 01:53:57.727000,,295.0,215.0,296.0,False,2,16.0,True,0 days 01:52:28.910000,McLaren,RIC,0.0,True,2021-12-12 13:53:28.920,0.0,89.042
675,0 days 02:00:36.850000,3,89.066,38,2,,,0 days 00:00:18.030000,0 days 00:00:38.116000,0 days 00:00:32.920000,0 days 01:59:25.814000,0 days 02:00:03.930000,0 days 02:00:36.850000,284.0,300.0,215.0,302.0,False,2,20.0,True,0 days 01:59:07.784000,McLaren,RIC,0.0,True,2021-12-12 14:00:07.794,0.0,88.817
676,0 days 02:02:06.316000,3,89.466,39,2,,,0 days 00:00:17.943000,0 days 00:00:38.106000,0 days 00:00:33.417000,0 days 02:00:54.793000,0 days 02:01:32.899000,0 days 02:02:06.316000,285.0,305.0,215.0,301.0,False,2,21.0,True,0 days 02:00:36.850000,McLaren,RIC,0.0,True,2021-12-12 14:01:36.860,0.0,89.066
677,0 days 02:03:35.195000,3,88.879,40,2,,,0 days 00:00:17.814000,0 days 00:00:37.785000,0 days 00:00:33.280000,0 days 02:02:24.130000,0 days 02:03:01.915000,0 days 02:03:35.195000,,305.0,214.0,320.0,False,2,22.0,True,0 days 02:02:06.316000,McLaren,RIC,0.0,True,2021-12-12 14:03:06.326,0.0,89.466
678,0 days 02:05:04.217000,3,89.022,41,2,,,0 days 00:00:17.876000,0 days 00:00:37.641000,0 days 00:00:33.505000,0 days 02:03:53.071000,0 days 02:04:30.712000,0 days 02:05:04.217000,,307.0,214.0,320.0,False,2,23.0,True,0 days 02:03:35.195000,McLaren,RIC,0.0,True,2021-12-12 14:04:35.205,0.0,88.879
679,0 days 02:06:33.623000,3,89.406,42,2,,,0 days 00:00:17.955000,0 days 00:00:37.863000,0 days 00:00:33.588000,0 days 02:05:22.172000,0 days 02:06:00.035000,0 days 02:06:33.623000,,312.0,213.0,307.0,False,2,24.0,True,0 days 02:05:04.217000,McLaren,RIC,0.0,True,2021-12-12 14:06:04.227,0.0,89.022
680,0 days 02:08:02.897000,3,89.274,43,2,,,0 days 00:00:18.019000,0 days 00:00:38.250000,0 days 00:00:33.005000,0 days 02:06:51.642000,0 days 02:07:29.892000,0 days 02:08:02.897000,286.0,300.0,214.0,301.0,False,2,25.0,True,0 days 02:06:33.623000,McLaren,RIC,0.0,True,2021-12-12 14:07:33.633,0.0,89.406
681,0 days 02:09:31.974000,3,89.077,44,2,,,0 days 00:00:17.898000,0 days 00:00:37.938000,0 days 00:00:33.241000,0 days 02:08:20.795000,0 days 02:08:58.733000,0 days 02:09:31.974000,287.0,309.0,215.0,313.0,False,2,26.0,True,0 days 02:08:02.897000,McLaren,RIC,0.0,True,2021-12-12 14:09:02.907,0.0,89.274
682,0 days 02:11:00.942000,3,88.968,45,2,,,0 days 00:00:17.943000,0 days 00:00:37.756000,0 days 00:00:33.269000,0 days 02:09:49.917000,0 days 02:10:27.673000,0 days 02:11:00.942000,,307.0,212.0,307.0,False,2,27.0,True,0 days 02:09:31.974000,McLaren,RIC,0.0,True,2021-12-12 14:10:31.984,0.0,89.077
683,0 days 02:12:31.284000,3,90.342,46,2,,,0 days 00:00:18.890000,0 days 00:00:38.531000,0 days 00:00:32.921000,0 days 02:11:19.832000,0 days 02:11:58.363000,0 days 02:12:31.284000,228.0,308.0,215.0,324.0,False,2,28.0,True,0 days 02:11:00.942000,McLaren,RIC,0.0,True,2021-12-12 14:12:00.952,0.0,88.968
684,0 days 02:14:00.138000,3,88.854,47,2,,,0 days 00:00:17.954000,0 days 00:00:37.792000,0 days 00:00:33.108000,0 days 02:12:49.238000,0 days 02:13:27.030000,0 days 02:14:00.138000,285.0,303.0,214.0,315.0,False,2,29.0,True,0 days 02:12:31.284000,McLaren,RIC,0.0,True,2021-12-12 14:13:31.294,0.0,90.342
685,0 days 02:15:28.861000,3,88.723,48,2,,,0 days 00:00:17.846000,0 days 00:00:38.254000,0 days 00:00:32.623000,0 days 02:14:17.984000,0 days 02:14:56.238000,0 days 02:15:28.861000,287.0,297.0,215.0,299.0,True,2,30.0,True,0 days 02:14:00.138000,McLaren,RIC,0.0,True,2021-12-12 14:15:00.148,0.0,88.854
686,0 days 02:16:58.122000,3,89.261,49,2,,,0 days 00:00:17.957000,0 days 00:00:37.755000,0 days 00:00:33.549000,0 days 02:15:46.818000,0 days 02:16:24.573000,0 days 02:16:58.122000,288.0,307.0,215.0,316.0,False,2,31.0,True,0 days 02:15:28.861000,McLaren,RIC,0.0,True,2021-12-12 14:16:28.871,0.0,88.723
687,0 days 02:18:26.923000,3,88.801,50,2,,,0 days 00:00:17.931000,0 days 00:00:37.830000,0 days 00:00:33.040000,0 days 02:17:16.053000,0 days 02:17:53.883000,0 days 02:18:26.923000,286.0,311.0,214.0,316.0,False,2,32.0,True,0 days 02:16:58.122000,McLaren,RIC,0.0,True,2021-12-12 14:17:58.132,0.0,89.261
688,0 days 02:19:55.665000,3,88.742,51,2,,,0 days 00:00:17.918000,0 days 00:00:38.228000,0 days 00:00:32.596000,0 days 02:18:44.841000,0 days 02:19:23.069000,0 days 02:19:55.665000,,301.0,209.0,300.0,False,2,33.0,True,0 days 02:18:26.923000,McLaren,RIC,0.0,True,2021-12-12 14:19:26.933,0.0,88.801
694,0 days 02:32:42.994000,3,89.48,57,3,,,0 days 00:00:17.790000,0 days 00:00:38.584000,0 days 00:00:33.106000,0 days 02:31:31.304000,0 days 02:32:09.888000,0 days 02:32:42.994000,284.0,298.0,202.0,288.0,False,0,8.0,False,0 days 02:31:13.514000,McLaren,RIC,0.0,False,2021-12-12 14:32:13.524,0.0,88.742
696,0 days 01:05:35.647000,18,93.222,2,1,,,0 days 00:00:18.808000,0 days 00:00:39.145000,0 days 00:00:35.269000,0 days 01:04:21.233000,0 days 01:05:00.378000,0 days 01:05:35.647000,276.0,288.0,211.0,302.0,False,1,2.0,True,0 days 01:04:02.425000,Aston Martin,STR,0.0,True,2021-12-12 13:05:02.435,0.0,93.222
697,0 days 01:07:07.590000,18,91.943,3,1,,,0 days 00:00:18.587000,0 days 00:00:38.325000,0 days 00:00:35.031000,0 days 01:05:54.234000,0 days 01:06:32.559000,0 days 01:07:07.590000,278.0,291.0,209.0,321.0,False,1,3.0,True,0 days 01:05:35.647000,Aston Martin,STR,0.0,True,2021-12-12 13:06:35.657,0.0,93.222
698,0 days 01:08:39.461000,18,91.871,4,1,,,0 days 00:00:18.604000,0 days 00:00:38.509000,0 days 00:00:34.758000,0 days 01:07:26.194000,0 days 01:08:04.703000,0 days 01:08:39.461000,275.0,305.0,207.0,318.0,False,1,4.0,True,0 days 01:07:07.590000,Aston Martin,STR,0.0,True,2021-12-12 13:08:07.600,0.0,91.943
699,0 days 01:10:12.545000,18,93.084,5,1,,,0 days 00:00:18.725000,0 days 00:00:39.375000,0 days 00:00:34.984000,0 days 01:08:58.186000,0 days 01:09:37.561000,0 days 01:10:12.545000,276.0,281.0,210.0,312.0,False,1,5.0,True,0 days 01:08:39.461000,Aston Martin,STR,0.0,True,2021-12-12 13:09:39.471,0.0,91.871
700,0 days 01:11:44.135000,18,91.59,6,1,,,0 days 00:00:18.446000,0 days 00:00:38.875000,0 days 00:00:34.269000,0 days 01:10:30.991000,0 days 01:11:09.866000,0 days 01:11:44.135000,273.0,291.0,211.0,309.0,False,1,6.0,True,0 days 01:10:12.545000,Aston Martin,STR,0.0,True,2021-12-12 13:11:12.555,0.0,93.084
701,0 days 01:13:15.205000,18,91.07,7,1,,,0 days 00:00:18.285000,0 days 00:00:38.932000,0 days 00:00:33.853000,0 days 01:12:02.420000,0 days 01:12:41.352000,0 days 01:13:15.205000,276.0,292.0,210.0,296.0,False,1,7.0,True,0 days 01:11:44.135000,Aston Martin,STR,0.0,True,2021-12-12 13:12:44.145,0.0,91.59
702,0 days 01:14:46.212000,18,91.007,8,1,,,0 days 00:00:18.423000,0 days 00:00:38.914000,0 days 00:00:33.670000,0 days 01:13:33.628000,0 days 01:14:12.542000,0 days 01:14:46.212000,274.0,289.0,209.0,295.0,False,1,8.0,True,0 days 01:13:15.205000,Aston Martin,STR,0.0,True,2021-12-12 13:14:15.215,0.0,91.07
703,0 days 01:16:17.298000,18,91.086,9,1,,,0 days 00:00:18.360000,0 days 00:00:39.013000,0 days 00:00:33.713000,0 days 01:15:04.572000,0 days 01:15:43.585000,0 days 01:16:17.298000,278.0,291.0,210.0,296.0,False,1,9.0,True,0 days 01:14:46.212000,Aston Martin,STR,0.0,True,2021-12-12 13:15:46.222,0.0,91.007
